city,k_label,d,w,kappa
New York City,1,4136515153,0.017804154302670624,3
New York City,1,6411331100,0.008902077151335312,1
New York City,1,10168942419,0.008902077151335312,2
New York City,1,42515574,0.011869436201780416,2
New York City,1,42484932,0.032640949554896145,2
New York City,1,42476017,0.005934718100890208,1
New York City,1,42464802,0.020771513353115726,3
New York City,1,42485424,0.005934718100890208,1
New York City,1,42827926,0.017804154302670624,2
New York City,1,42934806,0.002967359050445104,2
New York City,1,42891899,0.11275964391691394,2
New York City,1,2570350430,0.002967359050445104,3
New York City,1,5118621258,0.011869436201780416,2
New York City,1,3324555210,0.008902077151335312,2
New York City,1,42821502,0.03857566765578635,2
New York City,1,42823434,0.08011869436201781,3
New York City,1,42880497,0.08902077151335312,1
New York City,1,42898096,0.020771513353115726,3
New York City,1,42816086,0.06528189910979229,3
New York City,1,3779614629,0.09495548961424333,1
New York City,1,42873544,0.005934718100890208,3
New York City,1,13016755069,0.032640949554896145,1
New York City,1,12839249663,0.0830860534124629,1
New York City,1,12032715459,0.011869436201780416,0
New York City,1,60653878,0.005934718100890208,3
New York City,1,60653847,0.020771513353115726,2
New York City,1,5488317862,0.008902077151335312,1
New York City,1,42718804,0.017804154302670624,1
New York City,1,42753856,0.008902077151335312,4
New York City,1,11929025828,0.005934718100890208,1
New York City,1,777205334,0.002967359050445104,3
New York City,1,1909472468,0.050445103857566766,2
New York City,1,5375734383,0.032640949554896145,2
New York City,1,42488245,0.011869436201780416,4
New York City,1,42472534,0.02373887240356083,2
New York City,1,42499632,0.01483679525222552,3
New York City,1,2922393073,0.017804154302670624,1
New York City,1,7727481327,0.02373887240356083,1
New York City,1,42888231,0.008902077151335312,1
New York City,1,42864718,0.005934718100890208,4
New York City,1,5118503970,0.04154302670623145,2
New York City,1,7154086680,0.04451038575667656,1
New York City,1,2569805667,0.005934718100890208,1
New York City,1,3324555215,0.05637982195845697,50
New York City,1,42846469,0.020771513353115726,2
New York City,1,42858947,0.05934718100890208,4
New York City,1,42858925,0.02373887240356083,3
New York City,1,5482719847,0.008902077151335312,1
New York City,1,42824012,0.07418397626112759,2
New York City,1,42835684,0.050445103857566766,2
New York City,1,42811333,0.005934718100890208,3
New York City,1,9729480531,0.002967359050445104,1
New York City,1,6386105337,0.08902077151335312,0
New York City,1,1275919310,0.002967359050445104,2
New York City,1,42760389,0.06231454005934718,3
New York City,1,42734827,0.008902077151335312,2
New York City,1,42756708,0.08605341246290801,50
New York City,1,42780445,0.002967359050445104,2
New York City,1,42746128,0.01483679525222552,2
New York City,1,5487731995,0.02967359050445104,2
New York City,1,42734594,0.01483679525222552,4
New York City,1,42761465,0.02967359050445104,4
New York City,1,7043208172,0.011869436201780416,3
New York City,1,42747462,0.005934718100890208,2
New York City,1,778237008,0.002967359050445104,3
New York City,1,42735379,0.06528189910979229,2
New York City,1,5488521476,0.002967359050445104,2
New York City,1,42515164,0.002967359050445104,3
New York City,1,7728575624,0.002967359050445104,1
New York City,1,42822293,0.08902077151335312,3
New York City,1,2784484080,0.002967359050445104,2
New York City,1,42851025,0.005934718100890208,3
New York City,1,42836541,0.01483679525222552,2
New York City,1,11555364197,0.2195845697329377,1
New York City,1,2808370278,0.10682492581602374,1
New York City,1,11330020306,0.03857566765578635,1
New York City,1,42903142,0.14540059347181009,2
New York City,1,42892833,0.12166172106824925,1
New York City,1,42864007,0.04154302670623145,2
New York City,1,42835703,0.06231454005934718,2
New York City,1,42855102,0.002967359050445104,3
New York City,1,6103568666,0.017804154302670624,2
New York City,1,42747902,0.002967359050445104,3
New York City,1,2887498649,0.011869436201780416,3
New York City,1,9431534462,0.026706231454005934,1
New York City,1,42731581,0.08011869436201781,2
New York City,1,42732605,0.09495548961424333,3
New York City,1,42745146,0.017804154302670624,2
New York City,1,6853775984,0.005934718100890208,1
New York City,1,42742817,0.002967359050445104,4
New York City,1,42730875,0.008902077151335312,3
New York City,1,42762678,0.017804154302670624,2
New York City,1,42765220,0.01483679525222552,3
New York City,1,42778207,0.020771513353115726,2
New York City,1,42735392,0.005934718100890208,2
New York City,1,5488533016,0.008902077151335312,1
New York City,1,598643972,0.011869436201780416,1
New York City,1,42823558,0.02373887240356083,1
New York City,1,42863116,0.005934718100890208,2
New York City,1,10609310029,0.13649851632047477,3
New York City,1,42914156,0.008902077151335312,1
New York City,1,42816851,0.01483679525222552,1
New York City,1,4166987673,0.09198813056379822,1
New York City,1,7833815771,0.05341246290801187,2
New York City,1,9347881373,0.020771513353115726,1
New York City,1,5329772409,0.04451038575667656,1
New York City,1,12203239637,0.03560830860534125,1
New York City,1,42830984,0.005934718100890208,1
New York City,1,2570541610,0.13353115727002968,1
New York City,1,42874977,0.1394658753709199,3
New York City,1,42858089,0.1394658753709199,3
New York City,1,2447752444,0.005934718100890208,3
New York City,1,1370721862,0.008902077151335312,1
New York City,1,3817980383,0.002967359050445104,0
New York City,1,10680043656,0.011869436201780416,1
New York City,1,1858043507,0.04154302670623145,1
New York City,1,42751935,0.10385756676557864,4
New York City,1,8087407647,0.0712166172106825,1
New York City,1,42741534,0.008902077151335312,4
New York City,1,7298067999,0.005934718100890208,1
New York City,1,42734643,0.002967359050445104,4
New York City,1,42761510,0.005934718100890208,4
New York City,1,5487754037,0.005934718100890208,3
New York City,1,42730833,0.002967359050445104,3
New York City,1,1348849640,0.011869436201780416,3
New York City,1,13055951976,0.005934718100890208,1
New York City,1,42776051,0.002967359050445104,3
New York City,1,42818855,0.01483679525222552,3
New York City,1,42896649,0.005934718100890208,2
New York City,1,42850946,0.017804154302670624,2
New York City,1,10127429049,0.01483679525222552,3
New York City,1,2924921644,0.008902077151335312,2
New York City,1,12998875051,0.0771513353115727,1
New York City,1,42846370,0.01483679525222552,3
New York City,1,5118579386,0.14836795252225518,2
New York City,1,10735180903,0.020771513353115726,3
New York City,1,2569797173,0.13056379821958458,2
New York City,1,6852805812,0.09198813056379822,2
New York City,1,10731744976,0.08605341246290801,1
New York City,1,11575291537,0.008902077151335312,2
New York City,1,2610355878,0.008902077151335312,1
New York City,1,274325536,0.005934718100890208,2
New York City,1,7071478949,0.002967359050445104,1
New York City,1,7059347588,0.002967359050445104,1
New York City,1,474743444,0.017804154302670624,2
New York City,1,42742209,0.011869436201780416,3
New York City,1,42760517,0.005934718100890208,2
New York City,1,5488133420,0.011869436201780416,1
New York City,1,42743728,0.01483679525222552,1
New York City,1,42763213,0.005934718100890208,2
New York City,1,8385594225,0.002967359050445104,3
New York City,1,42730720,0.002967359050445104,3
New York City,1,42762752,0.02967359050445104,3
New York City,1,42828994,0.017804154302670624,3
New York City,1,42896286,0.002967359050445104,4
New York City,1,42875213,0.011869436201780416,2
New York City,1,42910906,0.03857566765578635,4
New York City,1,42838664,0.03857566765578635,2
New York City,1,5396155895,0.017804154302670624,3
New York City,1,42814320,0.020771513353115726,2
New York City,1,42845465,0.002967359050445104,1
New York City,1,42903226,0.04451038575667656,4
New York City,1,42843800,0.04451038575667656,3
New York City,1,42805684,0.37388724035608306,2
New York City,1,42871656,0.05341246290801187,3
New York City,1,3838924967,0.002967359050445104,1
New York City,1,13115714618,0.12759643916913946,1
New York City,1,42927035,0.01483679525222552,3
New York City,1,42837226,0.01483679525222552,2
New York City,1,42833155,0.005934718100890208,2
New York City,1,42842421,0.011869436201780416,3
New York City,1,42887295,0.05341246290801187,3
New York City,1,42887280,0.01483679525222552,3
New York City,1,5162100087,0.02967359050445104,2
New York City,1,42751643,0.01483679525222552,2
New York City,1,9440601356,0.008902077151335312,1
New York City,1,42768194,0.002967359050445104,2
New York City,1,42775607,0.002967359050445104,3
New York City,1,5487796396,0.002967359050445104,2
New York City,1,42749675,0.002967359050445104,3
New York City,1,7701252023,0.002967359050445104,3
New York City,1,5487776654,0.011869436201780416,3
New York City,1,1348849436,0.005934718100890208,3
New York City,1,42761912,0.002967359050445104,4
New York City,1,42883579,0.002967359050445104,3
New York City,1,42845894,0.008902077151335312,3
New York City,1,42838695,0.020771513353115726,3
New York City,1,2756630010,0.04154302670623145,2
New York City,1,42878611,0.03857566765578635,2
New York City,1,5540498325,0.02373887240356083,1
New York City,1,42890202,0.002967359050445104,3
New York City,1,42900841,0.005934718100890208,2
New York City,1,42903262,0.03857566765578635,3
New York City,1,42823644,0.020771513353115726,2
New York City,1,42915432,0.050445103857566766,2
New York City,1,42822353,0.02967359050445104,3
New York City,1,277787657,0.1632047477744807,2
New York City,1,10168442810,0.01483679525222552,1
New York City,1,274312802,0.017804154302670624,1
New York City,1,42789287,0.002967359050445104,2
New York City,1,8427466349,0.01483679525222552,1
New York City,1,3788309010,0.026706231454005934,3
New York City,1,7779509373,0.008902077151335312,3
New York City,1,42748982,0.02373887240356083,2
New York City,1,596507412,0.011869436201780416,1
New York City,1,42731855,0.011869436201780416,3
New York City,1,42737077,0.017804154302670624,2
New York City,1,2860983188,0.008902077151335312,1
New York City,1,2889362122,0.002967359050445104,1
New York City,1,42734724,0.020771513353115726,3
New York City,1,42743919,0.005934718100890208,3
New York City,1,5487854352,0.002967359050445104,2
New York City,1,42766662,0.002967359050445104,1
New York City,1,1701252604,0.14836795252225518,1
New York City,1,5697725252,0.06824925816023739,2
New York City,1,7728376516,0.002967359050445104,3
New York City,1,42873350,0.005934718100890208,3
New York City,1,10787220299,0.020771513353115726,1
New York City,1,42915540,0.05934718100890208,2
New York City,1,42787601,0.020771513353115726,3
New York City,1,5488614259,0.02967359050445104,1
New York City,1,42860948,0.020771513353115726,3
New York City,1,6293384396,0.07418397626112759,2
New York City,1,8797527863,0.10979228486646884,1
New York City,1,9075300882,0.09792284866468842,2
New York City,1,42901879,0.10979228486646884,3
New York City,1,3324555374,0.04154302670623145,1
New York City,1,5334046214,0.008902077151335312,3
New York City,1,42933568,0.04451038575667656,2
New York City,1,6816421861,0.37091988130563797,1
New York City,1,8929303439,0.05637982195845697,1
New York City,1,42835759,0.050445103857566766,4
New York City,1,3788309219,0.02373887240356083,2
New York City,1,42726630,0.002967359050445104,2
New York City,1,42730322,0.005934718100890208,4
New York City,1,42755869,0.04154302670623145,3
New York City,1,42751841,0.050445103857566766,4
New York City,1,42752606,0.02967359050445104,3
New York City,1,473242985,0.020771513353115726,2
New York City,1,4691207639,0.032640949554896145,2
New York City,1,472979798,0.008902077151335312,1
New York City,1,1348365628,0.005934718100890208,4
New York City,1,42719507,0.04154302670623145,1
New York City,1,42804084,0.005934718100890208,2
New York City,1,10297493294,0.011869436201780416,2
New York City,1,42906720,0.002967359050445104,1
New York City,1,42858045,0.03560830860534125,4
New York City,1,42830761,0.08902077151335312,3
New York City,1,8095670378,0.08605341246290801,2
New York City,1,42863056,0.017804154302670624,3
New York City,1,2771355447,0.03857566765578635,3
New York City,1,42843877,0.026706231454005934,2
New York City,1,42813225,0.05341246290801187,3
New York City,1,11620144705,0.05341246290801187,1
New York City,1,6794019994,0.05637982195845697,1
New York City,1,6794176822,0.002967359050445104,2
New York City,1,42797282,0.017804154302670624,1
New York City,1,42815574,0.02373887240356083,2
New York City,1,42868304,0.020771513353115726,1
New York City,1,42863662,0.08605341246290801,3
New York City,1,42848244,0.19881305637982197,3
New York City,1,8253865840,0.03857566765578635,1
New York City,1,42834749,0.008902077151335312,2
New York City,1,2885481533,0.005934718100890208,2
New York City,1,42793384,0.002967359050445104,3
New York City,1,42757102,0.002967359050445104,4
New York City,1,42769353,0.011869436201780416,4
New York City,1,470856734,0.002967359050445104,1
New York City,1,42753169,0.002967359050445104,2
New York City,1,596583950,0.002967359050445104,2
New York City,1,42759721,0.011869436201780416,3
New York City,1,5488755408,0.026706231454005934,3
New York City,1,4691168202,0.017804154302670624,2
New York City,1,42771895,0.005934718100890208,2
New York City,1,1701253580,0.002967359050445104,2
New York City,1,11296298835,0.002967359050445104,2
New York City,1,42891534,0.02373887240356083,4
New York City,1,42906737,0.008902077151335312,4
New York City,1,42889788,0.03560830860534125,3
New York City,1,42890770,0.008902077151335312,4
New York City,1,42820230,0.11869436201780416,2
New York City,1,42787644,0.01483679525222552,3
New York City,1,2992648785,0.005934718100890208,1
New York City,1,42863761,0.04747774480712166,1
New York City,1,9159411365,0.02373887240356083,1
New York City,1,42829069,0.002967359050445104,2
New York City,1,5488851676,0.026706231454005934,3
New York City,1,42909947,0.03857566765578635,2
New York City,1,42825153,0.026706231454005934,1
New York City,1,7850351613,0.005934718100890208,1
New York City,1,8288359109,0.026706231454005934,1
New York City,1,42807260,0.04451038575667656,2
New York City,1,42865386,0.005934718100890208,4
New York City,1,8479232349,0.050445103857566766,1
New York City,1,42824594,0.002967359050445104,3
New York City,1,42758953,0.008902077151335312,3
New York City,1,42735262,0.002967359050445104,1
New York City,1,42821158,0.011869436201780416,1
New York City,1,5021194066,0.02967359050445104,1
New York City,1,11292288407,0.002967359050445104,1
New York City,1,42893434,0.020771513353115726,4
New York City,1,42894757,0.005934718100890208,3
New York City,1,42837061,0.002967359050445104,3
New York City,1,42905919,0.05637982195845697,3
New York City,1,42875875,0.08605341246290801,3
New York City,1,42812934,0.02967359050445104,3
New York City,1,10289112179,0.09198813056379822,1
New York City,1,42853211,0.04747774480712166,2
New York City,1,10108342529,0.050445103857566766,1
New York City,1,8250837755,0.09198813056379822,2
New York City,1,5463887333,0.032640949554896145,2
New York City,1,5369226512,0.005934718100890208,3
New York City,1,2716092088,0.04747774480712166,0
New York City,1,2884238102,0.05934718100890208,3
New York City,1,42865262,0.02373887240356083,3
New York City,1,42836835,0.002967359050445104,3
New York City,1,42870501,0.05637982195845697,4
New York City,1,42808537,0.002967359050445104,4
New York City,1,42808430,0.011869436201780416,3
New York City,1,42786473,0.02967359050445104,4
New York City,1,42850243,0.002967359050445104,4
New York City,1,835487991,0.002967359050445104,1
New York City,1,42847121,0.002967359050445104,2
New York City,1,5123389823,0.06231454005934718,1
New York City,1,11313758671,0.005934718100890208,2
New York City,1,42818669,0.002967359050445104,3
New York City,1,42863750,0.005934718100890208,4
New York City,1,42905980,0.01483679525222552,3
New York City,1,13020831656,0.002967359050445104,1
New York City,1,42900935,0.011869436201780416,4
New York City,1,42821908,0.05637982195845697,2
New York City,1,42823800,0.01483679525222552,3
New York City,1,42862932,0.19881305637982197,2
New York City,1,9212448643,0.1661721068249258,2
New York City,1,42924708,0.01483679525222552,3
New York City,1,42865441,0.0771513353115727,4
New York City,1,42864466,0.005934718100890208,3
New York City,1,42811635,0.008902077151335312,4
New York City,1,5347423040,0.02967359050445104,2
New York City,1,42838843,0.020771513353115726,3
New York City,1,5914851574,0.002967359050445104,3
New York City,1,42818054,0.002967359050445104,4
New York City,1,7761710864,0.02373887240356083,4
New York City,1,274187470,0.002967359050445104,2
New York City,1,42817147,0.002967359050445104,3
New York City,1,42817123,0.002967359050445104,2
New York City,1,42751062,0.002967359050445104,1
New York City,1,42766568,0.002967359050445104,1
New York City,1,13008589087,0.03857566765578635,2
New York City,1,11149641451,0.008902077151335312,1
New York City,1,42891981,0.002967359050445104,4
New York City,1,42888571,0.01483679525222552,4
New York City,1,42891065,0.07418397626112759,4
New York City,1,42890562,0.03857566765578635,3
New York City,1,42861095,0.04451038575667656,2
New York City,1,42865485,0.13649851632047477,3
New York City,1,2550913928,0.017804154302670624,3
New York City,1,5487946287,0.02967359050445104,1
New York City,1,42932758,0.06528189910979229,2
New York City,1,5155641805,0.002967359050445104,2
New York City,1,42871612,0.011869436201780416,2
New York City,1,42898476,0.011869436201780416,2
New York City,1,763220048,0.002967359050445104,1
New York City,1,42842106,0.02967359050445104,2
New York City,1,42809219,0.03560830860534125,3
New York City,1,42809304,0.011869436201780416,3
New York City,1,42832966,0.002967359050445104,3
New York City,1,42811874,0.008902077151335312,3
New York City,1,42730353,0.002967359050445104,1
New York City,1,42866245,0.032640949554896145,3
New York City,1,42815286,0.02967359050445104,3
New York City,1,42834716,0.005934718100890208,3
New York City,1,5332363566,0.026706231454005934,1
New York City,1,42901068,0.02373887240356083,3
New York City,1,42921088,0.005934718100890208,4
New York City,1,42901375,0.008902077151335312,3
New York City,1,42822584,0.36795252225519287,2
New York City,1,10142866320,0.1661721068249258,3
New York City,1,9665369351,0.05934718100890208,1
New York City,1,8484933555,0.02967359050445104,3
New York City,1,42890800,0.03560830860534125,2
New York City,1,763221422,0.002967359050445104,3
New York City,1,42811387,0.002967359050445104,3
New York City,1,2885561198,0.03560830860534125,1
New York City,1,42928558,0.002967359050445104,2
New York City,1,9890679972,0.008902077151335312,1
New York City,1,9316758170,0.05637982195845697,1
New York City,1,9102756911,0.09792284866468842,1
New York City,1,5288127949,0.04451038575667656,2
New York City,1,12637162052,0.005934718100890208,3
New York City,1,42824657,0.002967359050445104,2
New York City,1,42837813,0.017804154302670624,3
New York City,1,42924318,0.005934718100890208,3
New York City,1,42853761,0.02373887240356083,3
New York City,1,42855467,0.005934718100890208,2
New York City,1,42886794,0.06231454005934718,4
New York City,1,42826548,0.05341246290801187,3
New York City,1,5488486649,0.22551928783382788,3
New York City,1,6857504999,0.29673590504451036,1
New York City,1,42806893,0.03560830860534125,3
New York City,1,5515778110,0.1394658753709199,2
New York City,1,42816972,0.011869436201780416,2
New York City,1,42917407,0.011869436201780416,3
New York City,1,5155611729,0.10682492581602374,2
New York City,1,42925522,0.01483679525222552,3
New York City,1,42878128,0.011869436201780416,4
New York City,1,42873726,0.008902077151335312,3
New York City,1,274302634,0.020771513353115726,3
New York City,1,42832923,0.002967359050445104,3
New York City,1,42894561,0.002967359050445104,3
New York City,1,6944173478,0.002967359050445104,1
New York City,1,42782175,0.026706231454005934,1
New York City,1,42731793,0.008902077151335312,2
New York City,1,42762467,0.002967359050445104,2
New York City,1,5490813255,0.002967359050445104,3
New York City,1,12777940480,0.002967359050445104,1
New York City,1,42837832,0.002967359050445104,3
New York City,1,42857509,0.002967359050445104,4
New York City,1,4553286690,0.01483679525222552,1
New York City,1,42788686,0.04747774480712166,2
New York City,1,42887917,0.026706231454005934,3
New York City,1,42890845,0.017804154302670624,2
New York City,1,42808002,0.1661721068249258,3
New York City,1,5914673875,0.10979228486646884,2
New York City,1,42861684,0.13649851632047477,50
New York City,1,42916999,0.01483679525222552,3
New York City,1,8601393182,0.04451038575667656,1
New York City,1,5840182189,0.002967359050445104,3
New York City,1,42843207,0.017804154302670624,4
New York City,1,42893554,0.017804154302670624,3
New York City,1,42816700,0.005934718100890208,3
New York City,1,42824347,0.002967359050445104,4
New York City,1,42907062,0.005934718100890208,2
New York City,1,5244355654,0.002967359050445104,1
New York City,1,42743386,0.005934718100890208,1
New York City,1,8653966168,0.03560830860534125,1
New York City,1,471387919,0.017804154302670624,1
New York City,1,1701260214,0.002967359050445104,1
New York City,1,1702839422,0.03560830860534125,2
New York City,1,4058789936,0.16023738872403562,2
New York City,1,11335286477,0.01483679525222552,1
New York City,1,5700531555,0.01483679525222552,1
New York City,1,42846558,0.03560830860534125,3
New York City,1,42841874,0.020771513353115726,4
New York City,1,42833651,0.032640949554896145,3
New York City,1,4882638466,0.020771513353115726,3
New York City,1,42835211,0.026706231454005934,3
New York City,1,42863066,0.05637982195845697,2
New York City,1,42820676,0.11869436201780416,2
New York City,1,42841300,0.04451038575667656,3
New York City,1,5921270054,0.07418397626112759,2
New York City,1,10560500070,0.01483679525222552,1
New York City,1,42815630,0.005934718100890208,4
New York City,1,8484726411,0.002967359050445104,3
New York City,1,13018867035,0.002967359050445104,3
New York City,1,42833096,0.050445103857566766,4
New York City,1,1397764134,0.05637982195845697,2
New York City,1,11685025845,0.005934718100890208,2
New York City,1,5969626068,0.017804154302670624,1
New York City,1,7870075190,0.005934718100890208,2
New York City,1,1942055202,0.008902077151335312,1
New York City,1,7998432012,0.02967359050445104,2
New York City,1,5511403888,0.002967359050445104,1
New York City,1,5914673660,0.017804154302670624,3
New York City,1,3531141530,0.02373887240356083,2
New York City,1,42890311,0.002967359050445104,3
New York City,1,42835248,0.002967359050445104,2
New York City,1,42822694,0.032640949554896145,3
New York City,1,42860840,0.06528189910979229,2
New York City,1,12170251901,0.005934718100890208,2
New York City,1,42889215,0.002967359050445104,1
New York City,1,7761426963,0.017804154302670624,2
New York City,1,42850165,0.0712166172106825,3
New York City,1,42913788,0.020771513353115726,4
New York City,1,7872449309,0.002967359050445104,3
New York City,1,11332492090,0.02373887240356083,2
New York City,1,5487948515,0.02967359050445104,3
New York City,1,42833689,0.008902077151335312,3
New York City,1,5314129843,0.002967359050445104,2
New York City,1,7678847946,0.09198813056379822,2
New York City,1,2876631882,0.01483679525222552,1
New York City,1,42896172,0.008902077151335312,4
New York City,1,42826602,0.017804154302670624,4
New York City,1,42814717,0.020771513353115726,4
New York City,1,42845768,0.02967359050445104,2
New York City,1,42809416,0.002967359050445104,1
New York City,1,7094774874,0.04451038575667656,3
New York City,1,42819803,0.03560830860534125,4
New York City,1,42878211,0.02373887240356083,3
New York City,1,8997098205,0.008902077151335312,1
New York City,1,42811243,0.002967359050445104,3
New York City,1,42863291,0.002967359050445104,4
New York City,1,5487948726,0.020771513353115726,3
New York City,1,42884164,0.020771513353115726,3
New York City,1,42850731,0.09495548961424333,4
New York City,1,42890404,0.002967359050445104,4
New York City,1,42846639,0.09495548961424333,2
New York City,1,42884005,0.020771513353115726,4
New York City,1,5488246676,0.026706231454005934,3
New York City,1,7991293490,0.002967359050445104,1
New York City,1,42822748,0.04154302670623145,2
New York City,1,42816579,0.03857566765578635,3
New York City,1,5554995136,0.06528189910979229,1
New York City,1,2883770239,0.032640949554896145,2
New York City,1,42815417,0.005934718100890208,3
New York City,1,7767706682,0.011869436201780416,2
New York City,1,42814550,0.002967359050445104,2
New York City,1,42813595,0.002967359050445104,3
New York City,1,42910734,0.03560830860534125,2
New York City,1,42890284,0.02373887240356083,3
New York City,1,2876332109,0.03560830860534125,3
New York City,1,42805513,0.005934718100890208,3
New York City,1,42920596,0.002967359050445104,3
New York City,1,2869582981,0.03857566765578635,1
New York City,1,42893540,0.01483679525222552,3
New York City,1,42927845,0.011869436201780416,4
New York City,1,42918552,0.026706231454005934,4
New York City,1,42835132,0.008902077151335312,4
New York City,1,5137382108,0.032640949554896145,2
New York City,1,42845593,0.01483679525222552,3
New York City,1,5155424220,0.02967359050445104,2
New York City,1,460237526,0.008902077151335312,2
New York City,1,42867288,0.008902077151335312,4
New York City,1,42913719,0.005934718100890208,3
New York City,1,7148818727,0.04154302670623145,1
New York City,1,42791714,0.14540059347181009,2
New York City,1,7851449046,0.005934718100890208,3
New York City,1,2351786296,0.002967359050445104,2
New York City,1,5490647779,0.03857566765578635,1
New York City,1,42813980,0.008902077151335312,2
New York City,1,42848848,0.03560830860534125,2
New York City,1,5473204227,0.020771513353115726,1
New York City,1,42835382,0.005934718100890208,4
New York City,1,42863210,0.002967359050445104,3
New York City,1,42826974,0.017804154302670624,3
New York City,1,42786133,0.04154302670623145,2
New York City,1,42863334,0.04154302670623145,3
New York City,1,42890040,0.032640949554896145,3
New York City,1,42913699,0.002967359050445104,3
New York City,1,5606084629,0.017804154302670624,4
New York City,1,42901011,0.06231454005934718,4
New York City,1,42826401,0.04747774480712166,2
New York City,1,42896060,0.011869436201780416,2
New York City,1,42845627,0.002967359050445104,3
New York City,1,42819943,0.017804154302670624,3
New York City,1,42859519,0.032640949554896145,2
New York City,1,2760923440,0.002967359050445104,1
New York City,1,42831816,0.005934718100890208,2
New York City,1,11184435646,0.002967359050445104,1
New York City,1,42905584,0.002967359050445104,3
New York City,1,42863951,0.002967359050445104,3
New York City,1,7852707539,0.002967359050445104,1
New York City,1,3530981348,0.0830860534124629,3
New York City,1,42831560,0.002967359050445104,4
New York City,1,42805605,0.07418397626112759,4
New York City,1,42811046,0.008902077151335312,2
New York City,1,42819878,0.02373887240356083,3
New York City,1,42873810,0.04154302670623145,3
New York City,1,42785890,0.002967359050445104,3
New York City,1,42845658,0.02967359050445104,3
New York City,1,5488296488,0.06231454005934718,1
New York City,1,42917111,0.05934718100890208,2
New York City,1,42806247,0.002967359050445104,4
New York City,1,42817643,0.002967359050445104,3
New York City,1,42812823,0.002967359050445104,2
New York City,1,279200082,0.01483679525222552,1
New York City,1,1942055254,0.02373887240356083,1
New York City,1,5436368615,0.01483679525222552,2
New York City,1,2807707741,0.10682492581602374,3
New York City,1,42929626,0.002967359050445104,4
New York City,1,5490081031,0.07418397626112759,2
New York City,1,42849359,0.03857566765578635,4
New York City,1,42900978,0.005934718100890208,3
New York City,1,42893835,0.032640949554896145,3
New York City,1,42822842,0.032640949554896145,3
New York City,1,42921973,0.032640949554896145,4
New York City,1,42810743,0.01483679525222552,2
New York City,1,42929202,0.002967359050445104,3
New York City,1,42826433,0.017804154302670624,3
New York City,1,42829377,0.005934718100890208,2
New York City,1,42812787,0.07418397626112759,4
New York City,1,42925473,0.005934718100890208,3
New York City,1,5587763848,0.02967359050445104,2
New York City,1,42889683,0.02373887240356083,4
New York City,1,42853622,0.03560830860534125,4
New York City,1,42859575,0.04451038575667656,3
New York City,1,42823788,0.01483679525222552,2
New York City,1,42890633,0.008902077151335312,3
New York City,1,42929395,0.002967359050445104,1
New York City,1,1399360056,0.002967359050445104,1
New York City,1,42861488,0.005934718100890208,4
New York City,1,7771044869,0.002967359050445104,3
New York City,1,42904294,0.026706231454005934,3
New York City,1,42825061,0.002967359050445104,3
New York City,1,42871260,0.017804154302670624,3
New York City,1,42890111,0.01483679525222552,3
New York City,1,42832178,0.005934718100890208,3
New York City,1,42924168,0.008902077151335312,3
New York City,1,42803036,0.005934718100890208,3
New York City,1,42812806,0.002967359050445104,4
New York City,1,42812756,0.01483679525222552,4
New York City,1,42819051,0.002967359050445104,4
New York City,1,42854636,0.02967359050445104,4
New York City,1,3554513267,0.026706231454005934,1
New York City,1,42936199,0.08902077151335312,4
New York City,1,42834560,0.04451038575667656,4
New York City,1,42853204,0.005934718100890208,1
New York City,1,42837291,0.0771513353115727,4
New York City,1,42848637,0.002967359050445104,4
New York City,1,5366311711,0.011869436201780416,2
New York City,1,5366316439,0.002967359050445104,1
New York City,1,42844566,0.05934718100890208,4
New York City,1,42864507,0.05341246290801187,1
New York City,2,42979949,0.017804154302670624,2
New York City,2,42950794,0.008902077151335312,1
New York City,2,43003665,0.04451038575667656,1
New York City,2,42962429,0.011869436201780416,1
New York City,2,4621179666,0.011869436201780416,2
New York City,2,43000445,0.008902077151335312,1
New York City,2,42953164,0.002967359050445104,5
New York City,2,7776323315,0.06528189910979229,1
New York City,2,5490183085,0.08605341246290801,2
New York City,2,8419209920,0.03857566765578635,2
New York City,2,43005803,0.017804154302670624,2
New York City,2,42958572,0.05934718100890208,2
New York City,2,42996121,0.05934718100890208,3
New York City,2,8934097198,0.020771513353115726,2
New York City,2,5490200725,0.08011869436201781,1
New York City,2,7816228298,0.09198813056379822,3
New York City,2,42972375,0.011869436201780416,1
New York City,2,43013303,0.008902077151335312,2
New York City,2,1000468695,0.005934718100890208,3
New York City,2,447829828,0.002967359050445104,1
New York City,2,5490222232,0.002967359050445104,2
New York City,2,43007822,0.01483679525222552,4
New York City,2,42946607,0.02373887240356083,2
New York City,2,12540016446,0.002967359050445104,3
New York City,2,6710346043,0.005934718100890208,2
New York City,2,7802844344,0.0830860534124629,2
New York City,2,7404714831,0.02373887240356083,2
New York City,2,42980880,0.01483679525222552,4
New York City,2,42943619,0.0771513353115727,4
New York City,2,43026295,0.008902077151335312,4
New York City,2,11045308222,0.002967359050445104,1
New York City,2,42964189,0.04747774480712166,3
New York City,2,42968410,0.002967359050445104,4
New York City,2,42990241,0.002967359050445104,6
New York City,2,42971446,0.005934718100890208,1
New York City,2,11616874712,0.020771513353115726,2
New York City,2,5490239817,0.005934718100890208,1
New York City,2,42978051,0.005934718100890208,2
New York City,2,6603084849,0.005934718100890208,2
New York City,2,42992308,0.050445103857566766,3
New York City,2,42983096,0.01483679525222552,4
